eff_panda_joint1,eff_panda_joint2,eff_panda_joint3,eff_panda_joint4,eff_panda_joint5,eff_panda_joint6,eff_panda_joint7
-0.23476234895884002,1.7307281945223467,-0.6345646977575772,-19.722365569784575,-0.655095397735446,-1.8212033466706725,0.0028403203898692184
0.08161195585053059,-0.255204236144581,-0.2740610008932794,-20.906125818745057,-0.6495766042351098,-1.9920989542721625,-0.014699520142129576
0.013962368751482077,-2.083313919345184,-0.5460167249972531,-22.10007587925734,-0.7825734741581779,-2.121313915082876,-0.00921527602033862
-0.44169637979737814,-3.125184472559065,-0.5341194851855154,-22.589694251196747,-0.7318891824012002,-2.1695605163716127,-0.018477006696385107
-1.0360798144789005,-3.707300670781008,-1.2753728679848326,-22.559014958289218,-0.8073625852441605,-2.18220312563084,-0.015633839756650662
-1.8368043020689704,-3.2676679198665903,-1.7571983536289877,-21.741433924894057,-0.6497148820768094,-2.097448957668624,-0.013784523633508473
-2.4850602857387645,-1.9338323459146076,-2.939513594223724,-20.488000365946398,-0.6300510899792205,-1.9936757179691196,0.004062147983223009
-3.2128316524295237,0.493106310895137,-3.709957064379137,-18.91829488687356,-0.4283015232435845,-1.8577248950978411,0.002405543832909367
-3.489564213186778,3.947599975195545,-4.822981638520881,-17.331811442346936,-0.33999519609879286,-1.7428093380452665,0.036030232000398274
-3.8360348846761823,8.144291251055238,-5.3565120178963275,-16.024604118886266,-0.21699100465543592,-1.6611086374556665,0.02779670497291621
-3.9602595166492467,13.068571907680823,-5.2580045012990935,-15.21467131885062,-0.17155958536207258,-1.532943921282907,0.024527927920518708
-3.636424474428397,18.078080003846,-4.643773236624643,-14.573859934173202,-0.12670909614560255,-1.5120137795226412,0.027544387914029658
-2.9206980944513217,22.92242318699028,-3.8366900848800336,-14.109260735179921,-0.1751539915060566,-1.5932040143440267,0.025021672357997557
-2.0689690438067716,26.98471142320144,-2.761456115723355,-14.00830137469865,-0.1601012490878888,-1.6167261487889142,0.007623634004865886
-1.3331207564112517,29.97450587354504,-1.576217454549039,-14.097407829311953,-0.18762461717289036,-1.5376035342359842,0.006273876079897743
-0.5880005240184272,31.910773949254217,-0.8856140385275821,-13.632633354024112,-0.2683309590870272,-1.6332427751284704,-0.010589847252450596
-0.058823048862166084,31.99516159386417,-0.30048461042353414,-13.488952019176605,-0.23774923526844982,-1.5758404030612085,-0.012844233128928668
0.21614930251156017,30.848075363645968,0.2352424887143111,-13.260141863549418,-0.237398573651903,-1.4222026292937053,-0.0041037866292584595
0.4885896910841004,28.572481147079152,0.35082224991284144,-12.777002908064011,-0.32123126385674455,-1.4457217770447073,-0.007527272049839516
